ID,X,Y
1153,689.0000,319.0000
1154,464.0000,915.0000
1155,773.0000,351.0000
1156,851.0000,475.0000
1157,775.0000,396.0000
1158,806.0000,716.0000
1159,405.0000,182.0000
1160,762.0000,790.0000
1161,667.0000,891.0000
1162,871.0000,649.0000
1163,725.0000,318.0000
1164,890.0000,474.0000
1165,752.0000,783.0000
1166,627.0000,222.0000
1167,566.0000,167.0000
1168,482.0000,222.0000
1169,893.0000,379.0000
1170,420.0000,264.0000
1171,847.0000,414.0000
1172,623.0000,262.0000
1173,487.0000,796.0000
1174,733.0000,804.0000
1175,846.0000,451.0000
1176,403.0000,905.0000
1177,698.0000,842.0000
1178,473.0000,209.0000
1179,525.0000,145.0000
1180,842.0000,388.0000
1181,828.0000,516.0000
1182,686.0000,785.0000
1183,456.0000,258.0000
1184,379.0000,156.0000
1185,566.0000,161.0000
1186,712.0000,203.0000
1187,794.0000,572.0000
1188,713.0000,754.0000
1189,530.0000,171.0000
1190,377.0000,236.0000
1191,677.0000,739.0000
1192,773.0000,625.0000
1193,825.0000,693.0000
1194,837.0000,514.0000
1195,807.0000,496.0000
1196,791.0000,243.0000
1197,585.0000,799.0000
1198,473.0000,917.0000
1199,644.0000,242.0000
1200,624.0000,824.0000
1201,739.0000,224.0000
1202,550.0000,246.0000
1203,790.0000,596.0000
1204,541.0000,152.0000
1205,654.0000,784.0000
1206,706.0000,710.0000
1207,795.0000,645.0000
1208,496.0000,243.0000
1209,782.0000,507.0000
1210,726.0000,780.0000
1211,412.0000,214.0000
1212,392.0000,806.0000
1213,630.0000,275.0000
1214,683.0000,875.0000
1215,875.0000,542.0000
1216,640.0000,764.0000
1217,830.0000,351.0000
1218,915.0000,477.0000
1219,400.0000,286.0000
1220,788.0000,710.0000
1221,778.0000,427.0000
1222,784.0000,646.0000
1223,754.0000,364.0000
1224,397.0000,827.0000
1225,917.0000,493.0000
1226,718.0000,307.0000
1227,705.0000,773.0000
1228,578.0000,233.0000
1229,594.0000,882.0000
1230,703.0000,251.0000
1231,779.0000,513.0000
1232,844.0000,484.0000
1233,609.0000,150.0000
1234,515.0000,258.0000
1235,785.0000,806.0000
1236,598.0000,792.0000
1237,636.0000,163.0000
1238,870.0000,643.0000
1239,883.0000,354.0000
1240,626.0000,867.0000
1241,878.0000,529.0000
1242,819.0000,355.0000
1243,840.0000,471.0000
1244,410.0000,877.0000
1245,519.0000,182.0000
1246,880.0000,383.0000
1247,834.0000,476.0000
1248,797.0000,325.0000
1249,440.0000,876.0000
1250,562.0000,192.0000
1251,744.0000,825.0000
1252,760.0000,418.0000
1253,748.0000,723.0000
1254,574.0000,179.0000
1255,899.0000,604.0000
1256,829.0000,620.0000
1257,532.0000,249.0000
1258,548.0000,167.0000
1259,894.0000,432.0000
1260,386.0000,769.0000
1261,868.0000,368.0000
1262,868.0000,544.0000
1263,496.0000,885.0000
1264,677.0000,808.0000
1265,657.0000,872.0000
1266,764.0000,619.0000
1267,843.0000,408.0000
1268,805.0000,620.0000
1269,495.0000,261.0000
1270,581.0000,211.0000
1271,819.0000,442.0000
1272,498.0000,798.0000
1273,642.0000,158.0000
1274,475.0000,131.0000
1275,786.0000,666.0000
1276,674.0000,838.0000
1277,767.0000,714.0000
1278,684.0000,798.0000
1279,888.0000,612.0000
1280,864.0000,669.0000
1281,810.0000,675.0000
1282,437.0000,254.0000
1283,377.0000,791.0000
1284,637.0000,780.0000
1285,377.0000,890.0000
1286,561.0000,210.0000
1287,378.0000,173.0000
1288,828.0000,330.0000
1289,472.0000,187.0000
1290,508.0000,883.0000
1291,395.0000,274.0000
1292,759.0000,298.0000
1293,651.0000,194.0000
1294,808.0000,346.0000
1295,844.0000,591.0000
1296,592.0000,852.0000
1297,825.0000,576.0000
1298,383.0000,766.0000
1299,717.0000,777.0000
1300,766.0000,827.0000
1301,802.0000,381.0000
1302,563.0000,782.0000
1303,837.0000,345.0000
1304,759.0000,734.0000
1305,861.0000,382.0000
1306,517.0000,782.0000
1307,888.0000,501.0000
1308,796.0000,735.0000
1309,851.0000,410.0000
1310,596.0000,175.0000
1311,741.0000,353.0000
1312,716.0000,327.0000
1313,533.0000,860.0000
1314,637.0000,795.0000
1315,401.0000,764.0000
1316,481.0000,252.0000
1317,834.0000,519.0000
1318,519.0000,224.0000
1319,616.0000,767.0000
1320,812.0000,436.0000
1321,609.0000,863.0000
1322,414.0000,828.0000
1323,780.0000,720.0000
1324,543.0000,917.0000
1325,664.0000,790.0000
1326,751.0000,331.0000
1327,460.0000,190.0000
1328,626.0000,234.0000
1329,725.0000,255.0000
1330,896.0000,644.0000
1331,686.0000,271.0000
1332,526.0000,835.0000
1333,844.0000,310.0000
1334,883.0000,667.0000
1335,916.0000,542.0000
1336,869.0000,618.0000
1337,911.0000,462.0000
1338,549.0000,147.0000
1339,841.0000,415.0000
1340,577.0000,866.0000
1341,815.0000,666.0000
1342,891.0000,418.0000
1343,431.0000,779.0000
1344,786.0000,452.0000
1345,539.0000,228.0000
1346,692.0000,229.0000
1347,749.0000,841.0000
1348,408.0000,279.0000
1349,841.0000,654.0000
1350,682.0000,737.0000
1351,723.0000,230.0000
1352,804.0000,729.0000
1353,442.0000,202.0000
1354,790.0000,580.0000
1355,549.0000,873.0000
1356,624.0000,810.0000
1357,803.0000,796.0000
1358,609.0000,913.0000
1359,574.0000,872.0000
1360,555.0000,819.0000
1361,469.0000,212.0000
1362,794.0000,342.0000
1363,740.0000,803.0000
1364,618.0000,185.0000
1365,821.0000,295.0000
1366,433.0000,178.0000
1367,463.0000,812.0000
1368,740.0000,206.0000
1369,695.0000,278.0000
1370,582.0000,788.0000
1371,884.0000,486.0000
1372,490.0000,208.0000
1373,823.0000,395.0000
1374,825.0000,505.0000
1375,570.0000,876.0000
1376,541.0000,864.0000
1377,751.0000,664.0000
1378,832.0000,738.0000
1379,898.0000,616.0000
1380,622.0000,869.0000
1381,394.0000,849.0000
1382,745.0000,354.0000
1383,778.0000,768.0000
1384,501.0000,160.0000
1385,711.0000,855.0000
1386,781.0000,270.0000
1387,434.0000,795.0000
1388,697.0000,175.0000
1389,409.0000,834.0000
1390,449.0000,238.0000
1391,548.0000,119.0000
1392,578.0000,845.0000
1393,498.0000,145.0000
1394,634.0000,183.0000
1395,599.0000,798.0000
1396,787.0000,791.0000
1397,788.0000,603.0000
1398,784.0000,737.0000
1399,561.0000,238.0000
1400,775.0000,381.0000
1401,763.0000,764.0000
1402,571.0000,176.0000
1403,617.0000,240.0000
1404,776.0000,285.0000
1405,583.0000,827.0000
1406,453.0000,787.0000
1407,809.0000,469.0000
1408,864.0000,635.0000
1409,707.0000,724.0000
1410,791.0000,388.0000
1411,757.0000,283.0000
1412,836.0000,525.0000
1413,699.0000,299.0000
1414,897.0000,592.0000
1415,609.0000,135.0000
1416,407.0000,213.0000
1417,851.0000,500.0000
1418,899.0000,453.0000
1419,546.0000,910.0000
1420,786.0000,521.0000
1421,652.0000,824.0000
1422,764.0000,809.0000
1423,859.0000,543.0000
1424,665.0000,781.0000
1425,820.0000,605.0000
1426,659.0000,193.0000
1427,799.0000,266.0000
1428,822.0000,501.0000
1429,897.0000,579.0000
1430,753.0000,777.0000
1431,709.0000,308.0000
1432,762.0000,354.0000
1433,890.0000,510.0000
1434,418.0000,153.0000
1435,744.0000,805.0000
1436,857.0000,740.0000
1437,413.0000,178.0000
1438,488.0000,824.0000
1439,909.0000,502.0000
1440,705.0000,236.0000
1441,480.0000,908.0000
1442,801.0000,613.0000
1443,748.0000,831.0000
1444,531.0000,194.0000
1445,524.0000,157.0000
1446,913.0000,473.0000
1447,891.0000,592.0000
1448,473.0000,148.0000
1449,745.0000,214.0000
1450,640.0000,236.0000
1451,804.0000,352.0000
1452,845.0000,682.0000
1453,616.0000,245.0000
1454,740.0000,820.0000
1455,898.0000,474.0000
1456,883.0000,695.0000
1457,640.0000,902.0000
1458,618.0000,138.0000
1459,798.0000,354.0000
1460,850.0000,537.0000
1461,632.0000,815.0000
1462,628.0000,210.0000
1463,866.0000,382.0000
1464,611.0000,816.0000
1465,862.0000,664.0000
1466,791.0000,406.0000
1467,814.0000,413.0000
1468,856.0000,466.0000
1469,725.0000,197.0000
1470,672.0000,870.0000
1471,508.0000,779.0000
1472,877.0000,569.0000
1473,844.0000,623.0000
1474,778.0000,694.0000
1475,819.0000,694.0000
1476,871.0000,673.0000
1477,748.0000,780.0000
1478,776.0000,269.0000
1479,523.0000,813.0000
1480,841.0000,729.0000
