ID,X,Y
1153,533.0000,765.0000
1154,147.0000,707.0000
1155,104.0000,483.0000
1156,283.0000,795.0000
1157,366.0000,889.0000
1158,278.0000,809.0000
1159,290.0000,383.0000
1160,203.0000,244.0000
1161,397.0000,735.0000
1162,329.0000,811.0000
1163,429.0000,737.0000
1164,529.0000,122.0000
1165,259.0000,525.0000
1166,355.0000,694.0000
1167,272.0000,295.0000
1168,299.0000,222.0000
1169,502.0000,827.0000
1170,275.0000,747.0000
1171,298.0000,508.0000
1172,523.0000,769.0000
1173,178.0000,502.0000
1174,270.0000,369.0000
1175,299.0000,397.0000
1176,607.0000,121.0000
1177,227.0000,358.0000
1178,452.0000,192.0000
1179,377.0000,195.0000
1180,573.0000,253.0000
1181,456.0000,866.0000
1182,310.0000,227.0000
1183,435.0000,157.0000
1184,590.0000,802.0000
1185,101.0000,572.0000
1186,460.0000,734.0000
1187,289.0000,354.0000
1188,644.0000,216.0000
1189,650.0000,842.0000
1190,523.0000,817.0000
1191,262.0000,820.0000
1192,246.0000,296.0000
1193,254.0000,504.0000
1194,260.0000,665.0000
1195,600.0000,859.0000
1196,264.0000,306.0000
1197,391.0000,270.0000
1198,289.0000,578.0000
1199,196.0000,734.0000
1200,552.0000,849.0000
1201,453.0000,259.0000
1202,308.0000,878.0000
1203,222.0000,365.0000
1204,257.0000,474.0000
1205,583.0000,732.0000
1206,152.0000,320.0000
1207,233.0000,436.0000
1208,437.0000,304.0000
1209,573.0000,850.0000
1210,285.0000,170.0000
1211,163.0000,470.0000
1212,200.0000,605.0000
1213,189.0000,320.0000
1214,303.0000,273.0000
1215,481.0000,886.0000
1216,477.0000,846.0000
1217,446.0000,177.0000
1218,428.0000,115.0000
1219,220.0000,680.0000
1220,290.0000,604.0000
1221,143.0000,446.0000
1222,470.0000,221.0000
1223,564.0000,909.0000
1224,286.0000,304.0000
1225,173.0000,556.0000
1226,516.0000,783.0000
1227,523.0000,848.0000
1228,501.0000,927.0000
1229,208.0000,588.0000
1230,402.0000,799.0000
1231,604.0000,269.0000
1232,269.0000,629.0000
1233,245.0000,725.0000
1234,371.0000,831.0000
1235,333.0000,797.0000
1236,561.0000,147.0000
1237,486.0000,207.0000
1238,600.0000,109.0000
1239,248.0000,609.0000
1240,210.0000,728.0000
1241,165.0000,497.0000
1242,337.0000,884.0000
1243,366.0000,130.0000
1244,424.0000,844.0000
1245,428.0000,268.0000
1246,178.0000,705.0000
1247,573.0000,788.0000
1248,361.0000,345.0000
1249,239.0000,228.0000
1250,353.0000,742.0000
1251,243.0000,680.0000
1252,154.0000,481.0000
1253,436.0000,826.0000
1254,344.0000,180.0000
1255,637.0000,727.0000
1256,657.0000,306.0000
1257,216.0000,387.0000
1258,554.0000,868.0000
1259,256.0000,848.0000
1260,296.0000,517.0000
1261,265.0000,722.0000
1262,213.0000,379.0000
1263,423.0000,200.0000
1264,543.0000,912.0000
1265,314.0000,319.0000
1266,339.0000,690.0000
1267,324.0000,889.0000
1268,285.0000,549.0000
1269,528.0000,249.0000
1270,237.0000,630.0000
1271,623.0000,250.0000
1272,518.0000,772.0000
1273,324.0000,778.0000
1274,603.0000,895.0000
1275,636.0000,286.0000
1276,292.0000,751.0000
1277,192.0000,269.0000
1278,482.0000,236.0000
1279,620.0000,304.0000
1280,354.0000,818.0000
1281,405.0000,188.0000
1282,513.0000,866.0000
1283,432.0000,724.0000
1284,240.0000,782.0000
1285,113.0000,509.0000
1286,326.0000,275.0000
1287,420.0000,284.0000
1288,497.0000,861.0000
1289,157.0000,704.0000
1290,360.0000,257.0000
1291,118.0000,452.0000
1292,450.0000,761.0000
1293,270.0000,207.0000
1294,442.0000,897.0000
1295,632.0000,274.0000
1296,342.0000,708.0000
1297,251.0000,751.0000
1298,290.0000,486.0000
1299,185.0000,552.0000
1300,615.0000,160.0000
1301,378.0000,734.0000
1302,500.0000,195.0000
1303,362.0000,131.0000
1304,299.0000,205.0000
1305,513.0000,238.0000
1306,231.0000,554.0000
1307,557.0000,259.0000
1308,475.0000,763.0000
1309,222.0000,270.0000
1310,439.0000,870.0000
1311,296.0000,662.0000
1312,267.0000,643.0000
1313,484.0000,763.0000
1314,597.0000,829.0000
1315,533.0000,937.0000
1316,172.0000,697.0000
1317,562.0000,291.0000
1318,258.0000,775.0000
1319,244.0000,755.0000
1320,309.0000,722.0000
1321,204.0000,775.0000
1322,514.0000,186.0000
1323,377.0000,845.0000
1324,630.0000,146.0000
1325,358.0000,709.0000
1326,254.0000,728.0000
1327,412.0000,740.0000
1328,168.0000,646.0000
1329,153.0000,325.0000
1330,640.0000,158.0000
1331,461.0000,155.0000
1332,260.0000,269.0000
1333,149.0000,481.0000
1334,504.0000,874.0000
1335,523.0000,744.0000
1336,323.0000,356.0000
1337,219.0000,783.0000
1338,534.0000,157.0000
1339,186.0000,601.0000
1340,128.0000,662.0000
1341,456.0000,242.0000
1342,404.0000,227.0000
1343,567.0000,892.0000
1344,659.0000,850.0000
1345,317.0000,795.0000
1346,278.0000,790.0000
1347,362.0000,699.0000
1348,179.0000,451.0000
1349,451.0000,267.0000
1350,525.0000,919.0000
1351,223.0000,621.0000
1352,284.0000,264.0000
1353,473.0000,132.0000
1354,212.0000,407.0000
1355,547.0000,873.0000
1356,524.0000,295.0000
1357,487.0000,247.0000
1358,258.0000,544.0000
1359,167.0000,349.0000
1360,542.0000,237.0000
1361,517.0000,151.0000
1362,573.0000,151.0000
1363,262.0000,711.0000
1364,212.0000,746.0000
1365,275.0000,448.0000
1366,221.0000,579.0000
1367,487.0000,907.0000
1368,209.0000,400.0000
1369,262.0000,654.0000
1370,351.0000,869.0000
1371,307.0000,662.0000
1372,145.0000,473.0000
1373,643.0000,273.0000
1374,269.0000,352.0000
1375,112.0000,443.0000
1376,245.0000,378.0000
1377,346.0000,737.0000
1378,478.0000,881.0000
1379,593.0000,834.0000
1380,494.0000,941.0000
1381,174.0000,513.0000
1382,488.0000,190.0000
1383,377.0000,707.0000
1384,528.0000,269.0000
1385,378.0000,770.0000
1386,154.0000,507.0000
1387,614.0000,787.0000
1388,375.0000,904.0000
1389,205.0000,338.0000
1390,548.0000,180.0000
1391,435.0000,225.0000
1392,341.0000,747.0000
1393,609.0000,140.0000
1394,331.0000,229.0000
1395,232.0000,737.0000
1396,420.0000,142.0000
1397,219.0000,446.0000
1398,583.0000,175.0000
1399,302.0000,460.0000
1400,208.0000,493.0000
1401,580.0000,792.0000
1402,367.0000,894.0000
1403,263.0000,453.0000
1404,194.0000,779.0000
1405,378.0000,888.0000
1406,349.0000,138.0000
1407,265.0000,319.0000
1408,373.0000,878.0000
1409,536.0000,112.0000
1410,656.0000,162.0000
1411,635.0000,181.0000
1412,182.0000,749.0000
1413,205.0000,394.0000
1414,226.0000,488.0000
1415,465.0000,779.0000
1416,298.0000,872.0000
1417,252.0000,314.0000
1418,286.0000,736.0000
1419,151.0000,347.0000
1420,598.0000,905.0000
1421,279.0000,172.0000
1422,460.0000,769.0000
1423,548.0000,750.0000
1424,590.0000,178.0000
1425,403.0000,879.0000
1426,399.0000,212.0000
1427,243.0000,205.0000
1428,113.0000,635.0000
1429,559.0000,298.0000
1430,367.0000,171.0000
1431,555.0000,913.0000
1432,576.0000,138.0000
1433,454.0000,833.0000
1434,183.0000,597.0000
1435,134.0000,688.0000
1436,406.0000,729.0000
1437,98.0000,508.0000
1438,463.0000,124.0000
1439,274.0000,715.0000
1440,299.0000,272.0000
1441,452.0000,745.0000
1442,396.0000,224.0000
1443,201.0000,574.0000
1444,546.0000,798.0000
1445,268.0000,804.0000
1446,446.0000,122.0000
1447,382.0000,797.0000
1448,418.0000,202.0000
1449,530.0000,748.0000
1450,277.0000,404.0000
1451,151.0000,643.0000
1452,315.0000,299.0000
1453,538.0000,202.0000
1454,323.0000,313.0000
1455,630.0000,169.0000
1456,446.0000,802.0000
1457,420.0000,236.0000
1458,584.0000,115.0000
1459,206.0000,425.0000
1460,602.0000,288.0000
1461,185.0000,395.0000
1462,540.0000,852.0000
1463,183.0000,775.0000
1464,195.0000,494.0000
1465,455.0000,892.0000
1466,593.0000,213.0000
1467,326.0000,180.0000
1468,326.0000,349.0000
1469,481.0000,780.0000
1470,562.0000,837.0000
1471,304.0000,387.0000
1472,467.0000,844.0000
1473,468.0000,900.0000
1474,128.0000,381.0000
1475,461.0000,118.0000
1476,300.0000,577.0000
1477,523.0000,759.0000
1478,334.0000,209.0000
1479,237.0000,388.0000
1480,602.0000,911.0000
