ID,X,Y
1153,294.0000,627.0000
1154,501.0000,239.0000
1155,260.0000,415.0000
1156,226.0000,484.0000
1157,649.0000,274.0000
1158,755.0000,415.0000
1159,686.0000,756.0000
1160,265.0000,410.0000
1161,684.0000,329.0000
1162,627.0000,281.0000
1163,528.0000,220.0000
1164,710.0000,679.0000
1165,770.0000,323.0000
1166,299.0000,649.0000
1167,434.0000,286.0000
1168,714.0000,761.0000
1169,263.0000,402.0000
1170,310.0000,291.0000
1171,232.0000,464.0000
1172,300.0000,717.0000
1173,271.0000,614.0000
1174,272.0000,565.0000
1175,544.0000,232.0000
1176,421.0000,802.0000
1177,248.0000,581.0000
1178,294.0000,342.0000
1179,578.0000,815.0000
1180,747.0000,310.0000
1181,328.0000,352.0000
1182,210.0000,491.0000
1183,397.0000,763.0000
1184,675.0000,288.0000
1185,335.0000,744.0000
1186,207.0000,565.0000
1187,492.0000,245.0000
1188,269.0000,695.0000
1189,459.0000,283.0000
1190,242.0000,511.0000
1191,792.0000,439.0000
1192,375.0000,255.0000
1193,326.0000,772.0000
1194,674.0000,783.0000
1195,631.0000,775.0000
1196,279.0000,601.0000
1197,321.0000,352.0000
1198,752.0000,621.0000
1199,763.0000,344.0000
1200,759.0000,398.0000
1201,278.0000,642.0000
1202,524.0000,786.0000
1203,456.0000,232.0000
1204,243.0000,555.0000
1205,364.0000,281.0000
1206,499.0000,834.0000
1207,676.0000,318.0000
1208,761.0000,417.0000
1209,246.0000,507.0000
1210,239.0000,569.0000
1211,651.0000,783.0000
1212,292.0000,425.0000
1213,517.0000,265.0000
1214,775.0000,621.0000
1215,836.0000,489.0000
1216,313.0000,326.0000
1217,672.0000,757.0000
1218,458.0000,224.0000
1219,603.0000,291.0000
1220,820.0000,479.0000
1221,293.0000,679.0000
1222,415.0000,234.0000
1223,559.0000,778.0000
1224,607.0000,750.0000
1225,595.0000,785.0000
1226,233.0000,408.0000
1227,836.0000,525.0000
1228,654.0000,759.0000
1229,693.0000,694.0000
1230,276.0000,522.0000
1231,328.0000,278.0000
1232,240.0000,549.0000
1233,585.0000,811.0000
1234,714.0000,753.0000
1235,234.0000,393.0000
1236,329.0000,749.0000
1237,756.0000,659.0000
1238,373.0000,724.0000
1239,546.0000,258.0000
1240,789.0000,592.0000
1241,349.0000,739.0000
1242,505.0000,215.0000
1243,371.0000,743.0000
1244,710.0000,741.0000
1245,288.0000,416.0000
1246,212.0000,567.0000
1247,595.0000,769.0000
1248,286.0000,319.0000
1249,568.0000,229.0000
1250,492.0000,271.0000
1251,746.0000,306.0000
1252,660.0000,274.0000
1253,414.0000,808.0000
1254,569.0000,766.0000
1255,560.0000,273.0000
1256,730.0000,660.0000
1257,640.0000,255.0000
1258,639.0000,772.0000
1259,791.0000,600.0000
1260,520.0000,225.0000
1261,233.0000,551.0000
1262,406.0000,762.0000
1263,263.0000,427.0000
1264,393.0000,811.0000
1265,569.0000,245.0000
1266,730.0000,693.0000
1267,375.0000,743.0000
1268,237.0000,379.0000
1269,821.0000,555.0000
1270,566.0000,803.0000
1271,333.0000,681.0000
1272,630.0000,264.0000
1273,473.0000,227.0000
1274,590.0000,264.0000
1275,716.0000,713.0000
1276,432.0000,251.0000
1277,645.0000,764.0000
1278,241.0000,426.0000
1279,464.0000,272.0000
1280,531.0000,802.0000
1281,261.0000,448.0000
1282,324.0000,275.0000
1283,227.0000,395.0000
1284,540.0000,792.0000
1285,682.0000,280.0000
1286,306.0000,302.0000
1287,336.0000,336.0000
1288,810.0000,515.0000
1289,314.0000,278.0000
1290,621.0000,742.0000
1291,272.0000,686.0000
1292,321.0000,371.0000
1293,391.0000,770.0000
1294,263.0000,363.0000
1295,305.0000,318.0000
1296,236.0000,583.0000
1297,285.0000,336.0000
1298,230.0000,608.0000
1299,564.0000,265.0000
1300,773.0000,487.0000
1301,784.0000,537.0000
1302,677.0000,327.0000
1303,463.0000,252.0000
1304,746.0000,390.0000
1305,781.0000,594.0000
1306,795.0000,451.0000
1307,739.0000,347.0000
1308,367.0000,249.0000
1309,557.0000,278.0000
1310,535.0000,793.0000
1311,438.0000,755.0000
1312,778.0000,672.0000
1313,294.0000,729.0000
1314,234.0000,530.0000
1315,219.0000,458.0000
1316,230.0000,528.0000
1317,451.0000,806.0000
1318,244.0000,573.0000
1319,722.0000,702.0000
1320,339.0000,761.0000
1321,837.0000,508.0000
1322,233.0000,587.0000
1323,773.0000,576.0000
1324,323.0000,324.0000
1325,262.0000,525.0000
1326,498.0000,250.0000
1327,496.0000,811.0000
1328,595.0000,765.0000
1329,828.0000,510.0000
1330,460.0000,269.0000
1331,782.0000,683.0000
1332,605.0000,782.0000
1333,310.0000,677.0000
1334,780.0000,576.0000
1335,486.0000,796.0000
1336,491.0000,232.0000
1337,210.0000,504.0000
1338,362.0000,787.0000
1339,524.0000,816.0000
1340,332.0000,360.0000
1341,265.0000,535.0000
1342,733.0000,289.0000
1343,574.0000,212.0000
1344,730.0000,334.0000
1345,284.0000,395.0000
1346,793.0000,414.0000
1347,830.0000,563.0000
1348,699.0000,296.0000
1349,581.0000,278.0000
1350,284.0000,713.0000
1351,357.0000,724.0000
1352,293.0000,716.0000
1353,442.0000,762.0000
1354,315.0000,294.0000
1355,814.0000,461.0000
1356,570.0000,834.0000
1357,445.0000,807.0000
1358,306.0000,723.0000
1359,826.0000,495.0000
1360,788.0000,370.0000
1361,388.0000,270.0000
1362,520.0000,233.0000
1363,300.0000,289.0000
1364,519.0000,779.0000
1365,713.0000,697.0000
1366,431.0000,783.0000
1367,420.0000,771.0000
1368,402.0000,239.0000
1369,211.0000,558.0000
1370,218.0000,530.0000
1371,326.0000,304.0000
1372,627.0000,291.0000
1373,731.0000,391.0000
1374,475.0000,781.0000
1375,229.0000,390.0000
1376,730.0000,755.0000
1377,334.0000,270.0000
1378,246.0000,655.0000
1379,328.0000,765.0000
1380,826.0000,442.0000
1381,283.0000,424.0000
1382,311.0000,693.0000
1383,454.0000,770.0000
1384,279.0000,708.0000
1385,291.0000,706.0000
1386,492.0000,240.0000
1387,774.0000,329.0000
1388,717.0000,292.0000
1389,665.0000,727.0000
1390,803.0000,440.0000
1391,594.0000,212.0000
1392,655.0000,779.0000
1393,513.0000,811.0000
1394,560.0000,222.0000
1395,303.0000,746.0000
1396,669.0000,742.0000
1397,316.0000,753.0000
1398,407.0000,803.0000
1399,648.0000,263.0000
1400,761.0000,609.0000
1401,309.0000,373.0000
1402,274.0000,486.0000
1403,798.0000,386.0000
1404,294.0000,743.0000
1405,220.0000,601.0000
1406,786.0000,544.0000
1407,550.0000,801.0000
1408,337.0000,301.0000
1409,809.0000,454.0000
1410,589.0000,800.0000
1411,250.0000,358.0000
1412,809.0000,412.0000
1413,809.0000,606.0000
1414,327.0000,718.0000
1415,732.0000,361.0000
1416,615.0000,769.0000
1417,480.0000,206.0000
1418,561.0000,815.0000
1419,453.0000,235.0000
1420,551.0000,783.0000
1421,263.0000,444.0000
1422,426.0000,220.0000
1423,823.0000,513.0000
1424,781.0000,587.0000
1425,575.0000,227.0000
1426,387.0000,771.0000
1427,354.0000,302.0000
1428,757.0000,435.0000
1429,827.0000,543.0000
1430,304.0000,740.0000
1431,210.0000,478.0000
1432,632.0000,782.0000
1433,251.0000,652.0000
1434,653.0000,809.0000
1435,363.0000,294.0000
1436,575.0000,823.0000
1437,244.0000,623.0000
1438,772.0000,411.0000
1439,433.0000,810.0000
1440,623.0000,284.0000
1441,413.0000,272.0000
1442,831.0000,554.0000
1443,702.0000,776.0000
1444,371.0000,787.0000
1445,269.0000,711.0000
1446,437.0000,253.0000
1447,738.0000,393.0000
1448,795.0000,465.0000
1449,783.0000,558.0000
1450,547.0000,247.0000
1451,270.0000,477.0000
1452,737.0000,698.0000
1453,390.0000,230.0000
1454,373.0000,766.0000
1455,682.0000,312.0000
1456,280.0000,333.0000
1457,707.0000,689.0000
1458,327.0000,699.0000
1459,799.0000,440.0000
1460,743.0000,312.0000
1461,727.0000,719.0000
1462,342.0000,328.0000
1463,828.0000,453.0000
1464,470.0000,821.0000
1465,295.0000,320.0000
1466,289.0000,687.0000
1467,464.0000,225.0000
1468,253.0000,388.0000
1469,291.0000,621.0000
1470,544.0000,789.0000
1471,604.0000,283.0000
1472,357.0000,729.0000
1473,552.0000,810.0000
1474,810.0000,461.0000
1475,266.0000,623.0000
1476,319.0000,684.0000
1477,703.0000,293.0000
1478,324.0000,281.0000
1479,541.0000,820.0000
1480,480.0000,763.0000
