ID,X,Y
1153,687.0000,762.0000
1154,282.0000,684.0000
1155,696.0000,706.0000
1156,720.0000,643.0000
1157,739.0000,781.0000
1158,283.0000,654.0000
1159,696.0000,834.0000
1160,329.0000,760.0000
1161,579.0000,797.0000
1162,547.0000,813.0000
1163,600.0000,764.0000
1164,206.0000,630.0000
1165,477.0000,858.0000
1166,260.0000,756.0000
1167,352.0000,788.0000
1168,343.0000,821.0000
1169,491.0000,800.0000
1170,308.0000,658.0000
1171,340.0000,672.0000
1172,454.0000,784.0000
1173,669.0000,843.0000
1174,729.0000,613.0000
1175,338.0000,713.0000
1176,510.0000,773.0000
1177,702.0000,800.0000
1178,678.0000,753.0000
1179,725.0000,797.0000
1180,468.0000,860.0000
1181,544.0000,750.0000
1182,464.0000,793.0000
1183,383.0000,745.0000
1184,277.0000,733.0000
1185,441.0000,820.0000
1186,413.0000,866.0000
1187,173.0000,613.0000
1188,315.0000,799.0000
1189,316.0000,641.0000
1190,728.0000,642.0000
1191,360.0000,670.0000
1192,263.0000,767.0000
1193,500.0000,784.0000
1194,328.0000,649.0000
1195,291.0000,680.0000
1196,243.0000,507.0000
1197,666.0000,766.0000
1198,193.0000,503.0000
1199,593.0000,826.0000
1200,352.0000,836.0000
1201,645.0000,756.0000
1202,559.0000,835.0000
1203,297.0000,634.0000
1204,423.0000,770.0000
1205,299.0000,654.0000
1206,255.0000,714.0000
1207,631.0000,847.0000
1208,659.0000,755.0000
1209,312.0000,713.0000
1210,332.0000,806.0000
1211,427.0000,816.0000
1212,627.0000,820.0000
1213,567.0000,745.0000
1214,651.0000,709.0000
1215,320.0000,818.0000
1216,741.0000,608.0000
1217,477.0000,753.0000
1218,189.0000,555.0000
1219,275.0000,522.0000
1220,338.0000,807.0000
1221,428.0000,724.0000
1222,366.0000,751.0000
1223,238.0000,722.0000
1224,265.0000,763.0000
1225,623.0000,838.0000
1226,637.0000,738.0000
1227,349.0000,753.0000
1228,555.0000,744.0000
1229,367.0000,802.0000
1230,637.0000,759.0000
1231,185.0000,558.0000
1232,439.0000,789.0000
1233,277.0000,589.0000
1234,237.0000,656.0000
1235,305.0000,692.0000
1236,592.0000,755.0000
1237,285.0000,704.0000
1238,295.0000,655.0000
1239,524.0000,811.0000
1240,640.0000,821.0000
1241,666.0000,835.0000
1242,531.0000,794.0000
1243,309.0000,623.0000
1244,587.0000,741.0000
1245,540.0000,836.0000
1246,359.0000,771.0000
1247,236.0000,632.0000
1248,291.0000,663.0000
1249,736.0000,743.0000
1250,356.0000,774.0000
1251,405.0000,709.0000
1252,570.0000,807.0000
1253,178.0000,511.0000
1254,629.0000,805.0000
1255,569.0000,857.0000
1256,739.0000,557.0000
1257,204.0000,610.0000
1258,424.0000,800.0000
1259,684.0000,689.0000
1260,605.0000,843.0000
1261,503.0000,867.0000
1262,470.0000,774.0000
1263,708.0000,794.0000
1264,322.0000,693.0000
1265,711.0000,738.0000
1266,224.0000,658.0000
1267,676.0000,716.0000
1268,222.0000,646.0000
1269,255.0000,512.0000
1270,347.0000,743.0000
1271,311.0000,815.0000
1272,420.0000,718.0000
1273,712.0000,664.0000
1274,274.0000,690.0000
1275,260.0000,606.0000
1276,583.0000,821.0000
1277,262.0000,557.0000
1278,189.0000,571.0000
1279,476.0000,738.0000
1280,405.0000,814.0000
1281,589.0000,832.0000
1282,266.0000,602.0000
1283,374.0000,745.0000
1284,668.0000,824.0000
1285,638.0000,707.0000
1286,303.0000,750.0000
1287,533.0000,766.0000
1288,207.0000,539.0000
1289,362.0000,717.0000
1290,188.0000,546.0000
1291,285.0000,561.0000
1292,295.0000,734.0000
1293,489.0000,805.0000
1294,396.0000,703.0000
1295,317.0000,795.0000
1296,475.0000,869.0000
1297,209.0000,698.0000
1298,583.0000,770.0000
1299,639.0000,832.0000
1300,265.0000,615.0000
1301,547.0000,782.0000
1302,717.0000,728.0000
1303,226.0000,605.0000
1304,595.0000,847.0000
1305,179.0000,544.0000
1306,656.0000,706.0000
1307,737.0000,602.0000
1308,325.0000,712.0000
1309,306.0000,781.0000
1310,736.0000,566.0000
1311,733.0000,726.0000
1312,659.0000,820.0000
1313,709.0000,711.0000
1314,727.0000,604.0000
1315,417.0000,871.0000
1316,591.0000,850.0000
1317,290.0000,604.0000
1318,386.0000,723.0000
1319,660.0000,832.0000
1320,481.0000,860.0000
1321,282.0000,672.0000
1322,268.0000,529.0000
1323,217.0000,539.0000
1324,388.0000,760.0000
1325,433.0000,868.0000
1326,455.0000,790.0000
1327,297.0000,771.0000
1328,240.0000,670.0000
1329,432.0000,730.0000
1330,393.0000,845.0000
1331,670.0000,753.0000
1332,265.0000,542.0000
1333,245.0000,645.0000
1334,285.0000,603.0000
1335,699.0000,765.0000
1336,424.0000,831.0000
1337,203.0000,519.0000
1338,517.0000,792.0000
1339,448.0000,873.0000
1340,252.0000,609.0000
1341,576.0000,816.0000
1342,740.0000,721.0000
1343,638.0000,847.0000
1344,296.0000,715.0000
1345,444.0000,870.0000
1346,738.0000,587.0000
1347,326.0000,689.0000
1348,214.0000,628.0000
1349,242.0000,564.0000
1350,652.0000,721.0000
1351,664.0000,819.0000
1352,407.0000,784.0000
1353,310.0000,586.0000
1354,552.0000,740.0000
1355,718.0000,740.0000
1356,312.0000,718.0000
1357,742.0000,765.0000
1358,692.0000,675.0000
1359,548.0000,862.0000
1360,288.0000,623.0000
1361,515.0000,856.0000
1362,403.0000,858.0000
1363,600.0000,798.0000
1364,547.0000,778.0000
1365,322.0000,738.0000
1366,364.0000,755.0000
1367,251.0000,684.0000
1368,200.0000,580.0000
1369,283.0000,721.0000
1370,219.0000,649.0000
1371,589.0000,814.0000
1372,170.0000,527.0000
1373,304.0000,687.0000
1374,352.0000,792.0000
1375,649.0000,801.0000
1376,349.0000,684.0000
1377,167.0000,567.0000
1378,693.0000,788.0000
1379,413.0000,813.0000
1380,637.0000,770.0000
1381,390.0000,807.0000
1382,390.0000,719.0000
1383,466.0000,778.0000
1384,414.0000,771.0000
1385,400.0000,800.0000
1386,510.0000,832.0000
1387,570.0000,779.0000
1388,239.0000,660.0000
1389,617.0000,760.0000
1390,252.0000,657.0000
1391,224.0000,719.0000
1392,617.0000,821.0000
1393,159.0000,579.0000
1394,719.0000,722.0000
1395,245.0000,609.0000
1396,606.0000,828.0000
1397,612.0000,784.0000
1398,281.0000,729.0000
1399,561.0000,752.0000
1400,401.0000,846.0000
1401,705.0000,668.0000
1402,172.0000,581.0000
1403,695.0000,821.0000
1404,560.0000,798.0000
1405,719.0000,809.0000
1406,465.0000,849.0000
1407,694.0000,694.0000
1408,541.0000,859.0000
1409,282.0000,738.0000
1410,641.0000,743.0000
1411,453.0000,825.0000
1412,720.0000,712.0000
1413,358.0000,847.0000
1414,469.0000,750.0000
1415,420.0000,820.0000
1416,287.0000,719.0000
1417,366.0000,702.0000
1418,610.0000,741.0000
1419,440.0000,874.0000
1420,279.0000,580.0000
1421,215.0000,687.0000
1422,207.0000,543.0000
1423,531.0000,870.0000
1424,479.0000,868.0000
1425,732.0000,817.0000
1426,420.0000,811.0000
1427,239.0000,581.0000
1428,495.0000,772.0000
1429,678.0000,687.0000
1430,523.0000,851.0000
1431,726.0000,703.0000
1432,655.0000,699.0000
1433,300.0000,745.0000
1434,340.0000,767.0000
1435,301.0000,582.0000
1436,164.0000,530.0000
1437,314.0000,811.0000
1438,705.0000,703.0000
1439,717.0000,655.0000
1440,654.0000,856.0000
1441,183.0000,537.0000
1442,705.0000,642.0000
1443,199.0000,671.0000
1444,362.0000,751.0000
1445,178.0000,535.0000
1446,435.0000,820.0000
1447,588.0000,758.0000
1448,342.0000,794.0000
1449,213.0000,580.0000
1450,527.0000,875.0000
1451,692.0000,665.0000
1452,487.0000,746.0000
1453,621.0000,759.0000
1454,728.0000,618.0000
1455,571.0000,866.0000
1456,221.0000,512.0000
1457,367.0000,708.0000
1458,443.0000,859.0000
1459,352.0000,764.0000
1460,303.0000,795.0000
1461,602.0000,828.0000
1462,227.0000,682.0000
1463,520.0000,824.0000
1464,450.0000,821.0000
1465,564.0000,798.0000
1466,352.0000,771.0000
1467,412.0000,800.0000
1468,236.0000,545.0000
1469,606.0000,809.0000
1470,231.0000,541.0000
1471,375.0000,734.0000
1472,636.0000,750.0000
1473,172.0000,543.0000
1474,652.0000,714.0000
1475,342.0000,708.0000
1476,364.0000,736.0000
1477,572.0000,862.0000
1478,396.0000,766.0000
1479,357.0000,727.0000
1480,355.0000,673.0000
