ID,X,Y
1153,345.0000,653.0000
1154,261.0000,418.0000
1155,727.0000,365.0000
1156,729.0000,604.0000
1157,566.0000,287.0000
1158,255.0000,577.0000
1159,341.0000,694.0000
1160,729.0000,677.0000
1161,674.0000,291.0000
1162,263.0000,537.0000
1163,727.0000,467.0000
1164,788.0000,471.0000
1165,233.0000,445.0000
1166,658.0000,764.0000
1167,486.0000,797.0000
1168,497.0000,805.0000
1169,425.0000,785.0000
1170,369.0000,369.0000
1171,655.0000,739.0000
1172,715.0000,674.0000
1173,758.0000,645.0000
1174,397.0000,259.0000
1175,330.0000,656.0000
1176,572.0000,802.0000
1177,540.0000,307.0000
1178,628.0000,740.0000
1179,714.0000,747.0000
1180,398.0000,738.0000
1181,462.0000,225.0000
1182,644.0000,747.0000
1183,705.0000,420.0000
1184,517.0000,802.0000
1185,687.0000,723.0000
1186,727.0000,546.0000
1187,576.0000,306.0000
1188,587.0000,733.0000
1189,344.0000,332.0000
1190,729.0000,434.0000
1191,573.0000,320.0000
1192,455.0000,297.0000
1193,419.0000,304.0000
1194,668.0000,315.0000
1195,271.0000,570.0000
1196,770.0000,486.0000
1197,483.0000,282.0000
1198,766.0000,478.0000
1199,621.0000,234.0000
1200,476.0000,772.0000
1201,322.0000,406.0000
1202,494.0000,317.0000
1203,699.0000,645.0000
1204,506.0000,755.0000
1205,663.0000,775.0000
1206,356.0000,362.0000
1207,761.0000,373.0000
1208,266.0000,469.0000
1209,265.0000,462.0000
1210,344.0000,635.0000
1211,791.0000,601.0000
1212,321.0000,414.0000
1213,662.0000,714.0000
1214,758.0000,355.0000
1215,733.0000,505.0000
1216,253.0000,518.0000
1217,738.0000,711.0000
1218,322.0000,328.0000
1219,388.0000,765.0000
1220,739.0000,479.0000
1221,758.0000,454.0000
1222,328.0000,374.0000
1223,465.0000,254.0000
1224,505.0000,317.0000
1225,366.0000,772.0000
1226,643.0000,729.0000
1227,297.0000,564.0000
1228,433.0000,729.0000
1229,251.0000,639.0000
1230,445.0000,277.0000
1231,785.0000,658.0000
1232,301.0000,427.0000
1233,260.0000,670.0000
1234,773.0000,659.0000
1235,561.0000,265.0000
1236,337.0000,723.0000
1237,273.0000,647.0000
1238,302.0000,355.0000
1239,707.0000,735.0000
1240,634.0000,720.0000
1241,781.0000,454.0000
1242,787.0000,378.0000
1243,734.0000,340.0000
1244,435.0000,782.0000
1245,425.0000,767.0000
1246,551.0000,735.0000
1247,706.0000,410.0000
1248,257.0000,628.0000
1249,691.0000,764.0000
1250,543.0000,289.0000
1251,561.0000,771.0000
1252,778.0000,520.0000
1253,799.0000,554.0000
1254,554.0000,272.0000
1255,786.0000,582.0000
1256,319.0000,553.0000
1257,360.0000,365.0000
1258,706.0000,361.0000
1259,504.0000,782.0000
1260,541.0000,784.0000
1261,571.0000,770.0000
1262,260.0000,429.0000
1263,255.0000,483.0000
1264,580.0000,317.0000
1265,353.0000,366.0000
1266,530.0000,228.0000
1267,767.0000,592.0000
1268,265.0000,614.0000
1269,627.0000,713.0000
1270,782.0000,531.0000
1271,437.0000,266.0000
1272,581.0000,812.0000
1273,362.0000,732.0000
1274,669.0000,349.0000
1275,352.0000,759.0000
1276,628.0000,800.0000
1277,268.0000,553.0000
1278,760.0000,602.0000
1279,276.0000,442.0000
1280,784.0000,562.0000
1281,311.0000,555.0000
1282,245.0000,642.0000
1283,560.0000,240.0000
1284,733.0000,460.0000
1285,684.0000,645.0000
1286,439.0000,320.0000
1287,657.0000,364.0000
1288,616.0000,808.0000
1289,676.0000,716.0000
1290,627.0000,279.0000
1291,524.0000,762.0000
1292,791.0000,581.0000
1293,731.0000,327.0000
1294,599.0000,254.0000
1295,622.0000,239.0000
1296,551.0000,768.0000
1297,471.0000,264.0000
1298,783.0000,413.0000
1299,774.0000,649.0000
1300,794.0000,438.0000
1301,297.0000,652.0000
1302,363.0000,278.0000
1303,527.0000,309.0000
1304,640.0000,784.0000
1305,316.0000,684.0000
1306,450.0000,712.0000
1307,544.0000,262.0000
1308,760.0000,330.0000
1309,712.0000,400.0000
1310,288.0000,488.0000
1311,676.0000,308.0000
1312,497.0000,751.0000
1313,633.0000,341.0000
1314,333.0000,694.0000
1315,419.0000,720.0000
1316,400.0000,289.0000
1317,322.0000,389.0000
1318,539.0000,290.0000
1319,344.0000,375.0000
1320,269.0000,489.0000
1321,293.0000,422.0000
1322,742.0000,538.0000
1323,229.0000,597.0000
1324,264.0000,357.0000
1325,635.0000,260.0000
1326,784.0000,572.0000
1327,746.0000,459.0000
1328,548.0000,724.0000
1329,235.0000,581.0000
1330,711.0000,698.0000
1331,405.0000,346.0000
1332,288.0000,677.0000
1333,369.0000,739.0000
1334,582.0000,734.0000
1335,540.0000,758.0000
1336,234.0000,537.0000
1337,638.0000,289.0000
1338,263.0000,486.0000
1339,709.0000,306.0000
1340,285.0000,616.0000
1341,395.0000,278.0000
1342,597.0000,749.0000
1343,766.0000,692.0000
1344,339.0000,688.0000
1345,747.0000,628.0000
1346,450.0000,267.0000
1347,696.0000,671.0000
1348,536.0000,725.0000
1349,354.0000,717.0000
1350,664.0000,760.0000
1351,438.0000,291.0000
1352,736.0000,356.0000
1353,383.0000,780.0000
1354,498.0000,261.0000
1355,222.0000,546.0000
1356,452.0000,313.0000
1357,376.0000,678.0000
1358,273.0000,449.0000
1359,360.0000,742.0000
1360,403.0000,761.0000
1361,291.0000,373.0000
1362,733.0000,538.0000
1363,607.0000,806.0000
1364,333.0000,390.0000
1365,479.0000,793.0000
1366,263.0000,556.0000
1367,331.0000,433.0000
1368,297.0000,526.0000
1369,216.0000,478.0000
1370,820.0000,465.0000
1371,574.0000,252.0000
1372,802.0000,578.0000
1373,349.0000,394.0000
1374,458.0000,781.0000
1375,683.0000,688.0000
1376,720.0000,352.0000
1377,747.0000,527.0000
1378,291.0000,513.0000
1379,614.0000,793.0000
1380,267.0000,425.0000
1381,647.0000,256.0000
1382,245.0000,541.0000
1383,739.0000,706.0000
1384,610.0000,233.0000
1385,585.0000,236.0000
1386,408.0000,324.0000
1387,633.0000,254.0000
1388,479.0000,292.0000
1389,628.0000,331.0000
1390,375.0000,788.0000
1391,279.0000,410.0000
1392,451.0000,729.0000
1393,809.0000,506.0000
1394,630.0000,754.0000
1395,336.0000,662.0000
1396,678.0000,294.0000
1397,531.0000,276.0000
1398,302.0000,513.0000
1399,706.0000,726.0000
1400,656.0000,287.0000
1401,771.0000,676.0000
1402,635.0000,777.0000
1403,353.0000,306.0000
1404,254.0000,410.0000
1405,502.0000,279.0000
1406,810.0000,601.0000
1407,451.0000,221.0000
1408,745.0000,720.0000
1409,264.0000,415.0000
1410,253.0000,547.0000
1411,670.0000,749.0000
1412,677.0000,262.0000
1413,806.0000,544.0000
1414,723.0000,371.0000
1415,251.0000,568.0000
1416,405.0000,330.0000
1417,385.0000,365.0000
1418,302.0000,540.0000
1419,282.0000,543.0000
1420,715.0000,613.0000
1421,734.0000,558.0000
1422,740.0000,637.0000
1423,731.0000,591.0000
1424,610.0000,778.0000
1425,797.0000,560.0000
1426,380.0000,318.0000
1427,316.0000,660.0000
1428,485.0000,305.0000
1429,292.0000,528.0000
1430,646.0000,755.0000
1431,704.0000,748.0000
1432,768.0000,573.0000
1433,649.0000,287.0000
1434,302.0000,466.0000
1435,271.0000,509.0000
1436,247.0000,403.0000
1437,373.0000,251.0000
1438,510.0000,263.0000
1439,253.0000,441.0000
1440,663.0000,670.0000
1441,459.0000,814.0000
1442,366.0000,672.0000
1443,584.0000,326.0000
1444,623.0000,250.0000
1445,301.0000,319.0000
1446,735.0000,407.0000
1447,483.0000,791.0000
1448,678.0000,269.0000
1449,755.0000,561.0000
1450,293.0000,573.0000
1451,633.0000,765.0000
1452,370.0000,361.0000
1453,380.0000,687.0000
1454,306.0000,621.0000
1455,349.0000,717.0000
1456,232.0000,471.0000
1457,447.0000,311.0000
1458,262.0000,681.0000
1459,257.0000,424.0000
1460,750.0000,510.0000
1461,254.0000,473.0000
1462,663.0000,697.0000
1463,363.0000,315.0000
1464,461.0000,794.0000
1465,681.0000,736.0000
1466,533.0000,234.0000
1467,563.0000,817.0000
1468,664.0000,675.0000
1469,642.0000,767.0000
1470,676.0000,704.0000
1471,795.0000,627.0000
1472,243.0000,599.0000
1473,739.0000,384.0000
1474,288.0000,556.0000
1475,643.0000,794.0000
1476,282.0000,673.0000
1477,757.0000,366.0000
1478,604.0000,725.0000
1479,315.0000,543.0000
1480,752.0000,354.0000
