cell_id,role,is_fp,niche_id,global_id
1140,receiver,0,1,4419
1141,receiver,0,1,4420
1142,receiver,1,1,4421
1143,receiver,1,1,4422
1144,receiver,0,1,4423
1145,receiver,0,1,4424
1146,receiver,0,1,4425
1147,receiver,0,1,4426
1148,receiver,0,1,4427
1149,receiver,0,1,4428
1150,receiver,0,1,4429
1151,receiver,0,1,4430
1152,receiver,0,1,4431
1153,receiver,0,1,4432
1154,receiver,0,1,4433
1155,receiver,1,1,4434
1156,receiver,0,1,4435
1157,receiver,0,1,4436
1158,receiver,0,1,4437
1159,receiver,0,1,4438
1160,receiver,0,1,4439
1161,receiver,0,1,4440
1162,receiver,0,1,4441
1163,receiver,1,1,4442
1164,receiver,1,1,4443
1165,receiver,0,1,4444
1166,receiver,1,1,4445
1167,receiver,0,1,4446
1168,receiver,1,1,4447
1169,receiver,0,1,4448
1170,receiver,0,1,4449
1171,receiver,1,1,4450
1172,receiver,0,1,4451
1173,receiver,0,1,4452
1174,receiver,1,1,4453
1175,receiver,0,1,4454
1176,receiver,0,1,4455
1177,receiver,1,1,4456
1178,receiver,0,1,4457
1179,receiver,0,1,4458
1180,receiver,0,1,4459
1181,receiver,0,1,4460
1182,receiver,0,1,4461
1183,receiver,0,1,4462
1184,receiver,0,1,4463
1185,receiver,0,1,4464
1186,receiver,0,1,4465
1187,receiver,0,1,4466
1188,receiver,0,1,4467
1189,receiver,0,1,4468
1190,receiver,0,1,4469
1191,receiver,0,1,4470
1192,receiver,0,1,4471
1193,receiver,0,1,4472
1194,receiver,1,1,4473
1195,receiver,1,1,4474
1196,receiver,0,1,4475
1197,receiver,0,1,4476
1198,receiver,0,1,4477
1199,receiver,0,1,4478
1200,receiver,0,1,4479
1201,receiver,1,1,4480
1202,receiver,0,1,4481
1203,receiver,0,1,4482
1204,receiver,0,1,4483
1205,receiver,0,1,4484
1206,receiver,1,1,4485
1207,receiver,1,1,4486
1208,receiver,0,1,4487
1209,receiver,1,1,4488
1210,receiver,0,1,4489
1211,receiver,0,1,4490
1212,receiver,1,1,4491
1213,receiver,0,1,4492
1214,receiver,1,1,4493
1215,receiver,0,1,4494
1216,receiver,0,1,4495
1217,receiver,0,1,4496
1218,receiver,0,1,4497
1219,receiver,0,1,4498
1220,receiver,1,1,4499
1221,receiver,0,1,4500
1222,receiver,0,1,4501
1223,receiver,0,1,4502
1224,receiver,0,1,4503
1225,receiver,0,1,4504
1226,receiver,0,1,4505
1227,receiver,0,1,4506
1228,receiver,0,1,4507
1229,receiver,1,1,4508
1230,receiver,0,1,4509
1231,receiver,0,1,4510
1232,receiver,1,1,4511
1233,receiver,0,1,4512
1234,receiver,0,1,4513
1235,receiver,0,1,4514
1236,receiver,1,1,4515
1237,receiver,0,1,4516
1238,receiver,0,1,4517
1239,receiver,0,1,4518
1240,receiver,0,1,4519
1241,receiver,0,1,4520
1242,receiver,0,1,4521
1243,receiver,1,1,4522
1244,receiver,0,1,4523
1245,receiver,0,1,4524
1246,receiver,1,1,4525
1247,receiver,0,1,4526
1248,receiver,1,1,4527
1249,receiver,0,1,4528
1250,receiver,1,1,4529
1251,receiver,1,1,4530
1252,receiver,1,1,4531
1253,receiver,0,1,4532
1254,receiver,0,1,4533
1255,receiver,1,1,4534
1256,receiver,1,1,4535
1257,receiver,0,1,4536
1258,receiver,0,1,4537
1259,receiver,0,1,4538
1260,receiver,0,1,4539
1261,receiver,0,1,4540
1262,receiver,0,1,4541
1263,receiver,0,1,4542
1264,receiver,1,1,4543
1265,receiver,0,1,4544
1266,receiver,0,1,4545
1267,receiver,0,1,4546
1268,receiver,0,1,4547
1269,receiver,1,1,4548
1270,receiver,0,1,4549
1271,receiver,1,1,4550
1272,receiver,1,1,4551
1273,receiver,0,1,4552
1274,receiver,0,1,4553
1275,receiver,1,1,4554
1276,receiver,0,1,4555
1277,receiver,0,1,4556
1278,receiver,0,1,4557
1279,receiver,1,1,4558
1280,receiver,0,1,4559
1281,receiver,1,1,4560
1282,receiver,0,1,4561
1283,receiver,0,1,4562
1284,receiver,0,1,4563
1285,receiver,0,1,4564
1286,receiver,1,1,4565
1287,receiver,0,1,4566
1288,receiver,0,1,4567
1289,receiver,0,1,4568
1290,receiver,0,1,4569
1291,receiver,0,1,4570
1292,receiver,0,1,4571
1293,receiver,0,1,4572
1294,receiver,0,1,4573
1295,receiver,0,1,4574
1296,receiver,0,1,4575
1297,receiver,0,1,4576
1298,receiver,0,1,4577
1299,receiver,0,1,4578
1300,receiver,0,1,4579
1301,receiver,0,1,4580
1302,receiver,0,1,4581
1303,receiver,0,1,4582
1304,receiver,1,1,4583
1305,receiver,0,1,4584
1306,receiver,0,1,4585
1307,receiver,1,1,4586
1308,receiver,0,1,4587
1309,receiver,0,1,4588
1310,receiver,1,1,4589
1311,receiver,0,1,4590
1312,receiver,0,1,4591
1313,receiver,0,1,4592
1314,receiver,1,1,4593
1315,receiver,1,1,4594
1316,receiver,1,1,4595
1317,receiver,0,1,4596
1318,receiver,0,1,4597
1319,receiver,1,1,4598
1320,receiver,0,1,4599
1321,receiver,0,1,4600
1322,receiver,0,1,4601
1323,receiver,1,1,4602
1324,receiver,1,1,4603
1325,receiver,0,1,4604
1326,receiver,1,1,4605
1327,receiver,0,1,4606
1328,receiver,0,1,4607
1329,receiver,0,1,4608
1330,receiver,0,1,4609
1331,receiver,0,1,4610
1332,receiver,1,1,4611
1333,receiver,0,1,4612
1334,receiver,0,1,4613
1335,receiver,0,1,4614
1336,receiver,0,1,4615
1337,receiver,0,1,4616
1338,receiver,1,1,4617
1339,receiver,1,1,4618
1340,receiver,0,1,4619
1341,receiver,1,1,4620
1342,receiver,1,1,4621
1343,receiver,0,1,4622
1344,receiver,0,1,4623
1345,receiver,0,1,4624
1346,receiver,0,1,4625
1347,receiver,0,1,4626
1348,receiver,0,1,4627
1349,receiver,0,1,4628
1350,receiver,0,1,4629
1351,receiver,1,1,4630
1352,receiver,1,1,4631
1353,receiver,0,1,4632
1354,receiver,0,1,4633
1355,receiver,1,1,4634
1356,receiver,0,1,4635
1357,receiver,0,1,4636
1358,receiver,0,1,4637
1359,receiver,0,1,4638
1360,receiver,0,1,4639
1361,receiver,0,1,4640
1362,receiver,0,1,4641
1363,receiver,0,1,4642
1364,receiver,0,1,4643
1365,receiver,1,1,4644
1366,receiver,0,1,4645
1367,receiver,0,1,4646
1368,receiver,1,1,4647
1369,receiver,0,1,4648
1370,receiver,1,1,4649
1371,receiver,0,1,4650
1372,receiver,1,1,4651
1373,receiver,0,1,4652
1374,receiver,0,1,4653
1375,receiver,0,1,4654
1376,receiver,0,1,4655
1377,receiver,0,1,4656
1378,receiver,0,1,4657
1379,receiver,0,1,4658
1380,receiver,0,1,4659
1381,receiver,0,1,4660
1382,receiver,0,1,4661
1383,receiver,0,1,4662
1384,receiver,1,1,4663
1385,receiver,0,1,4664
1386,receiver,0,1,4665
1387,receiver,0,1,4666
1388,receiver,0,1,4667
1389,receiver,0,1,4668
1390,receiver,0,1,4669
1391,receiver,0,1,4670
1392,receiver,0,1,4671
1393,receiver,0,1,4672
1394,receiver,0,1,4673
1395,receiver,0,1,4674
1396,receiver,1,1,4675
1397,receiver,1,1,4676
1398,receiver,0,1,4677
1399,receiver,0,1,4678
1400,receiver,0,1,4679
1401,receiver,0,1,4680
1402,receiver,0,1,4681
1403,receiver,0,1,4682
1404,receiver,0,1,4683
1405,receiver,1,1,4684
1406,receiver,0,1,4685
1407,receiver,0,1,4686
1408,receiver,1,1,4687
1409,receiver,0,1,4688
1410,receiver,0,1,4689
1411,receiver,1,1,4690
1412,receiver,0,1,4691
1413,receiver,0,1,4692
1414,receiver,1,1,4693
1415,receiver,1,1,4694
1416,receiver,0,1,4695
1417,receiver,0,1,4696
1418,receiver,0,1,4697
1419,receiver,0,1,4698
1420,receiver,0,1,4699
1421,receiver,0,1,4700
1422,receiver,0,1,4701
1423,receiver,1,1,4702
1424,receiver,0,1,4703
1425,receiver,1,1,4704
1426,receiver,0,1,4705
1427,receiver,1,1,4706
1428,receiver,0,1,4707
1429,receiver,0,1,4708
1430,receiver,0,1,4709
1431,receiver,0,1,4710
1432,receiver,0,1,4711
1433,receiver,0,1,4712
1434,receiver,0,1,4713
1435,receiver,0,1,4714
1436,receiver,0,1,4715
1437,receiver,0,1,4716
1438,receiver,0,1,4717
1439,receiver,0,1,4718
1440,receiver,0,1,4719
1441,receiver,0,1,4720
1442,receiver,0,1,4721
1443,receiver,0,1,4722
1444,receiver,1,1,4723
1445,receiver,1,1,4724
1446,receiver,0,1,4725
1447,receiver,0,1,4726
1448,receiver,1,1,4727
1449,receiver,0,1,4728
1450,receiver,1,1,4729
1451,receiver,1,1,4730
1452,receiver,0,1,4731
1453,receiver,1,1,4732
1454,receiver,0,1,4733
1455,receiver,1,1,4734
1456,receiver,0,1,4735
1457,receiver,0,1,4736
1458,receiver,0,1,4737
1459,receiver,0,1,4738
1460,receiver,1,1,4739
1461,receiver,0,1,4740
1462,receiver,1,1,4741
1463,receiver,0,1,4742
1464,receiver,0,1,4743
1465,receiver,0,1,4744
1466,receiver,0,1,4745
1467,receiver,0,1,4746
1468,receiver,1,1,4747
1469,receiver,1,1,4748
1470,receiver,0,1,4749
1471,receiver,0,1,4750
1472,receiver,1,1,4751
1473,receiver,0,1,4752
1474,receiver,1,1,4753
1475,receiver,0,1,4754
1476,receiver,1,1,4755
1477,receiver,0,1,4756
1478,receiver,0,1,4757
1479,receiver,1,1,4758
1480,receiver,0,1,4759
